OrderID,OrderLineNo,OrderDate,ShipDate,ShipMode,OrderStatus,PaymentMethod,Quantity,Discount,LineTotal,CustomerID,CustomerName,CustomerEmail,CustomerPhone,CustomerAddress,CustomerCity,CustomerState,CustomerZip,CustomerCountry,CustomerSegment,CustomerJoinDate,ProductID,ProductName,ProductCategory,ProductSubCategory,ProductBrand,ProductUnitPrice,ProductWeightKg,SupplierName,SupplierCountry,SalesPersonID,SalesPersonName,SalesPersonEmail,SalesPersonRegion,SalesPersonRegionManager,SalesPersonHireDate,StoreID,StoreCity,StoreState,StoreRegion
ORD-1055,2,07-07-2026,19-07-2026,Standard Class,Shipped,Credit Card,5,0.15,2760.63,CUST-0083,Lori Mason,zhenderson@example.org,+1-788-892-4141x8328,6303 Sandy Crescent,North Sandra,Montana,59925,United States,Home Office,24-08-2023,PROD-0005,Argon Binder 880,Office Supplies,Binders,Crestline,649.56,31.17,"Wolfe, Sloan and Johnson",Reunion,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-08,Andrewport,Maryland,Central
ORD-1056,1,19-04-2026,21-04-2026,Same Day,Cancelled,PayPal,4,0.1,2181.28,CUST-0005,Beth Keller,josephbrennan@example.com,383.546.5787,50983 Adrian Station,Lake Toddland,Wisconsin,83220,United States,Corporate,16-11-2020,PROD-0020,Nova Accessorie 698,Electronics,Accessories,Falcon,605.91,34.12,Kelly-Combs,Tanzania,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-02,North Annaville,Maine,Central
ORD-1057,3,17-11-2025,27-11-2025,Standard Class,Cancelled,Store Credit,3,0.05,2248.62,CUST-0086,Elizabeth Dean,frichardson@example.org,001-883-620-6038x5050,83670 Jennifer Course,Smithborough,Maine,6255,United States,Home Office,10-03-2025,PROD-0048,Meridian Table 349,Furniture,Tables,Crestline,788.99,0.32,Smith-Hardin,Cook Islands,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-07,North Julie,Louisiana,South
ORD-1058,1,09-12-2025,13-12-2025,First Class,Delivered,PayPal,8,0.05,57.61,CUST-0053,Johnny Khan,amitchell@example.org,(624)356-5060x98358,784 David Court Suite 558,East Brandy,Arkansas,48421,United States,Small Business,10-05-2024,PROD-0018,Nova Table 268,Furniture,Tables,Meridian,7.58,15.68,"Yu, Banks and Thompson",Monaco,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-06,Williamsmouth,Vermont,East
ORD-1059,1,13-02-2025,14-02-2025,Standard Class,Cancelled,Credit Card,7,0,737.24,CUST-0070,Cody Cole,fgarcia@example.com,-7259,826 Dominic Hollow,Wardview,Connecticut,35681,United States,Corporate,18-01-2023,PROD-0058,Meridian Chair 706,Furniture,Chairs,Nova,105.32,17.2,"Yu, Banks and Thompson",Monaco,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-06,Williamsmouth,Vermont,East
ORD-1060,1,27-05-2025,28-05-2025,Second Class,Delivered,Store Credit,6,0,4858.02,CUST-0085,James Hernandez,tranrobin@example.net,+1-263-453-6541x9518,061 Cline Trail,Port Michellebury,Arizona,41224,United States,Corporate,21-03-2022,PROD-0014,Meridian Fan 578,Appliances,Fans,Nova,809.67,39.37,Guzman Inc,Malta,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-01,Rodriguezberg,Georgia,North
ORD-1061,3,15-08-2024,21-08-2024,Standard Class,Processing,Debit Card,3,0.2,1960.85,CUST-0027,Jane Mcneil,tylerjohnson@example.net,001-851-471-8702,4596 Melissa Walk,Williamsfort,Virginia,88890,United States,Corporate,17-11-2024,PROD-0038,Pinecrest Paper 459,Office Supplies,Paper,Meridian,817.02,33.76,"Foster, Garcia and Turner",Burkina Faso,SP-004,Sean Curtis,franciscojones@phillips.com,North,Tanya Buchanan,17-04-2024,ST-04,Armstrongfort,Arizona,West
ORD-1062,1,22-02-2026,24-02-2026,First Class,Shipped,Store Credit,1,0,963.67,CUST-0017,Gabriel Juarez,aramirez@example.com,270-580-5310,92327 Anne Forge,North Jorge,Massachusetts,61453,United States,Small Business,30-01-2024,PROD-0035,Argon Kitchen 901,Appliances,Kitchen,Meridian,963.67,34.58,"Wolfe, Sloan and Johnson",Reunion,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-03,Natalieview,Missouri,South
ORD-1063,2,13-02-2026,14-02-2026,Standard Class,Delivered,Bank Transfer,3,0.15,1625.09,CUST-0042,Susan Davis DDS,andrew42@example.org,473-832-2141x88805,29270 Diaz Stravenue,Lake Jacqueline,West Virginia,31634,United States,Home Office,06-06-2025,PROD-0002,Meridian Kitchen 710,Appliances,Kitchen,Falcon,637.29,38.85,Guzman Inc,Malta,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-05,West Richard,South Carolina,East
ORD-1064,3,07-08-2024,15-08-2024,Standard Class,Returned,PayPal,9,0,10262.7,CUST-0058,Jennifer Simpson DVM,nancy04@example.net,+1-515-347-8872x874,74205 Bradley Throughway Apt. 296,East Robertburgh,Arizona,56560,United States,Corporate,27-02-2023,PROD-0050,Falcon Monitor 783,Electronics,Monitors,Argon,1140.3,35.67,"Wolfe, Sloan and Johnson",Reunion,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-02,North Annaville,Maine,Central
ORD-1065,3,29-05-2026,06-06-2026,Standard Class,Cancelled,Bank Transfer,7,0.05,2625.35,CUST-0059,Timothy Smith,wyoung@example.com,649-390-4530x17426,9332 Hernandez Summit Suite 687,South Elizabethburgh,Florida,99768,United States,Home Office,09-04-2023,PROD-0042,Pinecrest Accessorie 782,Electronics,Accessories,Meridian,394.79,27.92,Peterson and Sons,Uruguay,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-01,Rodriguezberg,Georgia,North
ORD-1066,1,17-11-2025,27-11-2025,First Class,Returned,Store Credit,3,0,315.96,CUST-0010,Carlos Whitney,joycearnold@example.com,-9271,45053 Elizabeth Knoll,Calderonton,Alabama,73886,United States,Consumer,01-01-2025,PROD-0058,Meridian Chair 706,Furniture,Chairs,Nova,105.32,17.2,"Yu, Banks and Thompson",Monaco,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-06,Williamsmouth,Vermont,East
ORD-1067,2,14-10-2025,24-10-2025,Same Day,Delivered,Credit Card,9,0,2461.05,CUST-0071,Mr. David Wright,mwheeler@example.com,924-706-5965,924 Morrison Square Apt. 752,East Ryanchester,Maryland,52699,United States,Consumer,04-06-2025,PROD-0046,Voltura Paper 788,Office Supplies,Paper,Pinecrest,273.45,8.05,Oconnor Group,Somalia,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-07,North Julie,Louisiana,South
ORD-1068,2,07-08-2024,14-08-2024,First Class,Cancelled,Bank Transfer,8,0,3158.32,CUST-0084,Chad Smith,hbenton@example.net,001-642-352-4105x6481,8507 Michael Glens Apt. 913,West Elizabethburgh,Delaware,97596,United States,Corporate,16-02-2023,PROD-0042,Pinecrest Accessorie 782,Electronics,Accessories,Meridian,394.79,27.92,Peterson and Sons,Uruguay,SP-013,Jay Mcneil,oharris@flowers.com,South,Kevin Thompson,18-01-2024,ST-04,Armstrongfort,Arizona,West
ORD-1069,2,01-02-2025,08-02-2025,First Class,Shipped,Bank Transfer,6,0.15,2801.02,CUST-0054,Andrew Reeves,jstone@example.net,925.695.2694x95888,55169 Robles Stream Apt. 974,New William,North Carolina,86430,United States,Home Office,30-06-2024,PROD-0047,Falcon Laptop 725,Electronics,Laptops,Zenith,549.22,35.46,Meza-Elliott,Mongolia,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-06,Williamsmouth,Vermont,East
ORD-1070,3,12-03-2026,14-03-2026,First Class,Shipped,Store Credit,7,0,7385.49,CUST-0009,Daniel Baker,nicole35@example.com,(378)449-8084,18244 Jennifer Ford Suite 874,North Stephenshire,Connecticut,7159,United States,Small Business,16-01-2021,PROD-0006,Nova Accessorie 214,Electronics,Accessories,Argon,1055.07,33.28,Smith-Hardin,Cook Islands,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-02,North Annaville,Maine,Central
ORD-1071,2,12-03-2025,23-03-2025,Same Day,Delivered,PayPal,2,0.05,1552.34,CUST-0008,Andrea Jones,richarddavid@example.net,799.609.1699,534 Anderson Rue,North Susan,Colorado,39822,United States,Consumer,13-11-2022,PROD-0038,Pinecrest Paper 459,Office Supplies,Paper,Meridian,817.02,33.76,"Foster, Garcia and Turner",Burkina Faso,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-06,Williamsmouth,Vermont,East
ORD-1072,1,08-07-2026,18-07-2026,Same Day,Shipped,Credit Card,9,0,5453.19,CUST-0077,Kathleen Dixon,adamsamy@example.com,-7323,1713 Lisa Radial Suite 962,Port Stephen,West Virginia,81261,United States,Home Office,12-04-2021,PROD-0020,Nova Accessorie 698,Electronics,Accessories,Falcon,605.91,34.12,Kelly-Combs,Tanzania,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-02,North Annaville,Maine,Central
ORD-1073,1,13-11-2025,15-11-2025,Same Day,Returned,Store Credit,5,0.1,2587.45,CUST-0045,Brian Stein,chenbailey@example.net,(446)309-5396,88888 Peter Mountains Apt. 654,South Danielle,South Carolina,98453,United States,Consumer,30-08-2020,PROD-0055,Nova Heater 977,Appliances,Heaters,Meridian,574.99,37.72,"Yu, Banks and Thompson",Monaco,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-06,Williamsmouth,Vermont,East
ORD-1074,1,06-06-2025,16-06-2025,First Class,Processing,PayPal,5,0,2803.3,CUST-0079,Diana Mayer,shawn75@example.net,5179518636,4589 Ashlee Oval Suite 001,Hayesland,Montana,82575,United States,Small Business,02-07-2024,PROD-0044,Voltura Accessorie 540,Electronics,Accessories,Argon,560.66,17.74,Copeland Group,Mauritius,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-01,Rodriguezberg,Georgia,North
ORD-1075,1,03-05-2025,13-05-2025,Standard Class,Delivered,Store Credit,7,0,1313.55,CUST-0045,Brian Stein,chenbailey@example.net,(446)309-5396,88888 Peter Mountains Apt. 654,South Danielle,South Carolina,98453,United States,Consumer,30-08-2020,PROD-0001,Nova Table 981,Furniture,Tables,Zenith,187.65,6.48,Thompson PLC,Ghana,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-03,Natalieview,Missouri,South
ORD-1076,2,12-04-2025,18-04-2025,First Class,Returned,Store Credit,3,0,489.87,CUST-0028,Barry Welch,wendy16@example.org,001-517-824-0050x45562,21969 Tyler Prairie,Finleyfort,Ohio,19259,United States,Home Office,28-09-2021,PROD-0025,Voltura Laptop 618,Electronics,Laptops,Pinecrest,163.29,14.03,Peterson and Sons,Uruguay,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-08,Andrewport,Maryland,Central
ORD-1077,3,01-02-2025,04-02-2025,Standard Class,Processing,Bank Transfer,10,0,8704,CUST-0011,Vanessa Cochran,vjohnson@example.com,(534)221-6073x37543,5414 May Locks,Dicksonberg,Kansas,89566,United States,Consumer,27-06-2025,PROD-0057,Argon Kitchen 784,Appliances,Kitchen,Meridian,870.4,33.64,Guzman Inc,Malta,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-03,Natalieview,Missouri,South
ORD-1078,3,08-07-2025,15-07-2025,Standard Class,Processing,Bank Transfer,5,0,1241.5,CUST-0085,James Hernandez,tranrobin@example.net,+1-263-453-6541x9518,061 Cline Trail,Port Michellebury,Arizona,41224,United States,Corporate,21-03-2022,PROD-0028,Voltura Bookcase 834,Furniture,Bookcases,Argon,248.3,25.41,Copeland Group,Mauritius,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-08,Andrewport,Maryland,Central
ORD-1079,1,09-12-2025,18-12-2025,Same Day,Returned,Credit Card,5,0,1797.85,CUST-0015,David Walsh,rsims@example.com,443-545-5812,231 Russell Plains Suite 603,Merrittfort,New Hampshire,55570,United States,Consumer,13-07-2022,PROD-0019,Falcon Fan 258,Appliances,Fans,Voltura,359.57,38.75,Guzman Inc,Malta,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-08,Andrewport,Maryland,Central
ORD-1080,2,26-03-2026,29-03-2026,Standard Class,Delivered,Bank Transfer,5,0,4048.35,CUST-0001,Brian Yang,garzaanthony@example.org,538.990.8386,26542 Susan Junction Apt. 161,North Judithbury,Iowa,47553,United States,Consumer,26-10-2024,PROD-0014,Meridian Fan 578,Appliances,Fans,Nova,809.67,39.37,Guzman Inc,Malta,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-04,Armstrongfort,Arizona,West
ORD-1081,3,18-05-2025,27-05-2025,First Class,Delivered,Bank Transfer,4,0.1,939.64,CUST-0056,Raymond Le,chelsea33@example.com,-5143,98665 Kelly Heights Apt. 574,Barrmouth,Ohio,98456,United States,Home Office,23-12-2022,PROD-0012,Voltura Paper 385,Office Supplies,Paper,Falcon,261.01,5.38,Peterson and Sons,Uruguay,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-07,North Julie,Louisiana,South
ORD-1082,2,14-10-2024,16-10-2024,Same Day,Cancelled,PayPal,6,0.1,1340.82,CUST-0006,Michael Lewis,jenniferkhan@example.net,337.263.1165x6670,513 James Mission Apt. 624,North Micheleland,North Carolina,61138,United States,Corporate,31-10-2021,PROD-0028,Voltura Bookcase 834,Furniture,Bookcases,Argon,248.3,25.41,Copeland Group,Mauritius,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-08,Andrewport,Maryland,Central
ORD-1083,3,09-08-2025,12-08-2025,First Class,Delivered,Bank Transfer,10,0.05,9512.64,CUST-0015,David Walsh,rsims@example.com,443-545-5812,231 Russell Plains Suite 603,Merrittfort,New Hampshire,55570,United States,Consumer,13-07-2022,PROD-0026,Pinecrest Phone 261,Electronics,Phones,Falcon,1001.33,28.17,Thompson-Johnson,Azerbaijan,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-06,Williamsmouth,Vermont,East
ORD-1084,2,28-11-2025,07-12-2025,First Class,Shipped,PayPal,2,0.05,576.69,CUST-0014,Angel Riggs,gibsonolivia@example.net,567.463.2016,83172 Contreras Points Suite 798,Lake Lance,Illinois,56434,United States,Corporate,25-09-2024,PROD-0016,Crestline Vacuum 385,Appliances,Vacuums,Falcon,303.52,36.94,Guzman Inc,Malta,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-07,North Julie,Louisiana,South
ORD-1085,2,09-04-2026,18-04-2026,First Class,Shipped,Debit Card,9,0,5846.04,CUST-0022,Rachel Perez,chayes@example.com,001-564-699-0913,32812 Ricky Spurs,North Angela,Nebraska,78333,United States,Corporate,07-12-2022,PROD-0005,Argon Binder 880,Office Supplies,Binders,Crestline,649.56,31.17,"Wolfe, Sloan and Johnson",Reunion,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-02,North Annaville,Maine,Central
ORD-1086,3,01-05-2025,04-05-2025,Standard Class,Shipped,Bank Transfer,10,0,2735.1,CUST-0014,Angel Riggs,gibsonolivia@example.net,567.463.2016,83172 Contreras Points Suite 798,Lake Lance,Illinois,56434,United States,Corporate,25-09-2024,PROD-0010,Falcon Label 223,Office Supplies,Labels,Voltura,273.51,13.59,"Yu, Banks and Thompson",Monaco,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-04,Armstrongfort,Arizona,West
ORD-1087,3,17-11-2025,28-11-2025,First Class,Processing,Debit Card,10,0.15,552.59,CUST-0060,Rachel Fox,christian91@example.org,-3638,971 Stokes Motorway,Port John,Wisconsin,17795,United States,Consumer,24-02-2023,PROD-0049,Crestline Monitor 923,Electronics,Monitors,Falcon,65.01,10.04,Meza-Elliott,Mongolia,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-08,Andrewport,Maryland,Central
ORD-1088,2,20-10-2025,31-10-2025,Standard Class,Processing,Store Credit,5,0.2,2598.24,CUST-0057,Breanna Gilbert,johnsantiago@example.net,230.416.5712,773 Morris Rue Apt. 193,Port Amanda,Oklahoma,70644,United States,Home Office,10-04-2024,PROD-0005,Argon Binder 880,Office Supplies,Binders,Crestline,649.56,31.17,"Wolfe, Sloan and Johnson",Reunion,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-08,Andrewport,Maryland,Central
ORD-1089,2,07-03-2025,08-03-2025,Standard Class,Delivered,Store Credit,1,0,605.91,CUST-0010,Carlos Whitney,joycearnold@example.com,-9271,45053 Elizabeth Knoll,Calderonton,Alabama,73886,United States,Consumer,01-01-2025,PROD-0020,Nova Accessorie 698,Electronics,Accessories,Falcon,605.91,34.12,Kelly-Combs,Tanzania,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-08,Andrewport,Maryland,Central
ORD-1090,3,19-10-2024,29-10-2024,Standard Class,Cancelled,Store Credit,9,0.2,3079.08,CUST-0077,Kathleen Dixon,adamsamy@example.com,-7323,1713 Lisa Radial Suite 962,Port Stephen,West Virginia,81261,United States,Home Office,12-04-2021,PROD-0033,Voltura Accessorie 782,Electronics,Accessories,Zenith,427.65,22.44,Meza-Elliott,Mongolia,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-08,Andrewport,Maryland,Central
ORD-1091,2,16-09-2024,25-09-2024,Standard Class,Processing,Credit Card,3,0,697.62,CUST-0084,Chad Smith,hbenton@example.net,001-642-352-4105x6481,8507 Michael Glens Apt. 913,West Elizabethburgh,Delaware,97596,United States,Corporate,16-02-2023,PROD-0013,Falcon Vacuum 926,Appliances,Vacuums,Meridian,232.54,3.97,"Foster, Garcia and Turner",Burkina Faso,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-08,Andrewport,Maryland,Central
ORD-1092,3,24-07-2026,28-07-2026,Second Class,Processing,PayPal,8,0.05,3000.4,CUST-0065,Kristen Rowe,powens@example.com,245-587-7175x3556,48996 Hernandez Isle,Rochaborough,Montana,30650,United States,Small Business,25-06-2022,PROD-0042,Pinecrest Accessorie 782,Electronics,Accessories,Meridian,394.79,27.92,Peterson and Sons,Uruguay,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-01,Rodriguezberg,Georgia,North
ORD-1093,3,12-11-2025,23-11-2025,First Class,Delivered,PayPal,10,0,1632.9,CUST-0037,Todd Carlson,moorekaren@example.org,+1-814-376-7976x43815,978 Williams Locks Apt. 034,Ericport,Washington,28187,United States,Small Business,02-06-2024,PROD-0025,Voltura Laptop 618,Electronics,Laptops,Pinecrest,163.29,14.03,Peterson and Sons,Uruguay,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-06,Williamsmouth,Vermont,East
ORD-1094,3,22-04-2026,27-04-2026,Second Class,Processing,Credit Card,5,0.15,4381.84,CUST-0013,Jason Bentley,christinaturner@example.net,9449369957,721 Robertson Roads,Nguyenport,Oklahoma,81668,United States,Corporate,05-04-2022,PROD-0036,Zenith Bookcase 491,Furniture,Bookcases,Nova,1031.02,8.98,"Wolfe, Sloan and Johnson",Reunion,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-07,North Julie,Louisiana,South
ORD-1095,3,07-02-2025,12-02-2025,Standard Class,Processing,Store Credit,7,0,5183.78,CUST-0075,Michael Flynn,lloydamanda@example.com,737-714-7859x69691,249 Emily Island Apt. 341,Priceborough,Indiana,24493,United States,Consumer,13-06-2022,PROD-0043,Meridian Desk 793,Furniture,Desks,Crestline,740.54,12.11,Guzman Inc,Malta,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-06,Williamsmouth,Vermont,East
ORD-1096,3,02-01-2026,05-01-2026,Same Day,Returned,PayPal,9,0,3553.11,CUST-0049,Steven Wallace,cochrantammy@example.com,+1-451-588-4422x58313,58957 Cheryl Corners Apt. 467,Gonzalezberg,California,69404,United States,Corporate,21-08-2022,PROD-0042,Pinecrest Accessorie 782,Electronics,Accessories,Meridian,394.79,27.92,Peterson and Sons,Uruguay,SP-013,Jay Mcneil,oharris@flowers.com,South,Kevin Thompson,18-01-2024,ST-06,Williamsmouth,Vermont,East
ORD-1097,2,15-05-2026,19-05-2026,Second Class,Shipped,Debit Card,6,0.2,3586.99,CUST-0003,Crystal Johnson,richard13@example.net,001-653-876-7242x388,3287 Katelyn Wall Apt. 226,Lake Mark,Wyoming,78673,United States,Home Office,25-11-2020,PROD-0024,Zenith Label 109,Office Supplies,Labels,Falcon,747.29,22.56,Thompson-Johnson,Azerbaijan,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-03,Natalieview,Missouri,South
ORD-1098,3,07-03-2025,16-03-2025,Standard Class,Processing,Store Credit,9,0.2,4676.83,CUST-0020,Michael West,davisjeffrey@example.net,749.757.8856,4431 Leslie Summit Apt. 337,Freemanbury,Vermont,36742,United States,Home Office,16-03-2024,PROD-0005,Argon Binder 880,Office Supplies,Binders,Crestline,649.56,31.17,"Wolfe, Sloan and Johnson",Reunion,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-02,North Annaville,Maine,Central
ORD-1099,3,18-11-2024,21-11-2024,Second Class,Cancelled,Credit Card,3,0.2,121.73,CUST-0017,Gabriel Juarez,aramirez@example.com,270-580-5310,92327 Anne Forge,North Jorge,Massachusetts,61453,United States,Small Business,30-01-2024,PROD-0039,Pinecrest Paper 282,Office Supplies,Paper,Pinecrest,50.72,23.9,Thompson PLC,Ghana,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-03,Natalieview,Missouri,South
ORD-1100,3,11-02-2026,19-02-2026,Same Day,Shipped,Store Credit,10,0,7472.9,CUST-0053,Johnny Khan,amitchell@example.org,(624)356-5060x98358,784 David Court Suite 558,East Brandy,Arkansas,48421,United States,Small Business,10-05-2024,PROD-0024,Zenith Label 109,Office Supplies,Labels,Falcon,747.29,22.56,Thompson-Johnson,Azerbaijan,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-04,Armstrongfort,Arizona,West
ORD-1101,3,20-05-2026,24-05-2026,Same Day,Cancelled,PayPal,6,0.15,3090.14,CUST-0031,Tracy Ballard,christopher60@example.com,-11121,859 Deborah Roads,Port Erica,Utah,61353,United States,Small Business,16-02-2025,PROD-0020,Nova Accessorie 698,Electronics,Accessories,Falcon,605.91,34.12,Kelly-Combs,Tanzania,SP-013,Jay Mcneil,oharris@flowers.com,South,Kevin Thompson,18-01-2024,ST-08,Andrewport,Maryland,Central
ORD-1102,3,12-03-2026,15-03-2026,Second Class,Processing,Credit Card,4,0.2,1368.48,CUST-0049,Steven Wallace,cochrantammy@example.com,+1-451-588-4422x58313,58957 Cheryl Corners Apt. 467,Gonzalezberg,California,69404,United States,Corporate,21-08-2022,PROD-0033,Voltura Accessorie 782,Electronics,Accessories,Zenith,427.65,22.44,Meza-Elliott,Mongolia,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-07,North Julie,Louisiana,South
